"콘텐츠 ID
","사용유무
",화장실명,"서브카테고리 명
","시군
","구명
","새주소[도로명 주소]
",지번주소,키워드,"다국어
",경도,위도,"공간객체타입
","라인 색상
","라인 패턴
","라인두께
","전화번호
","웹URL
","동영상 웹 링크 URL
","음성파일 웹 링크 URL
","사진 정보1[URL or 파일명]
","사진 정보2[URL or 파일명]
","사진 정보3[URL or 파일명]
","사진 정보4[URL or 파일명]
","사진 정보5[URL or 파일명]
","상세 제목1
","상세 내용1
","상세 제목2
","상세 내용2
","상세 제목3
","상세 내용3
","상세 제목4
","상세 내용4
","상세 제목5
","상세 내용5
","상세 제목6
","상세 내용6
","상세 제목7
","상세 내용7
","상세 제목8
","상세 내용8
","상세 제목9
","상세 내용9
","상세 제목10
","상세 내용10
","상세 제목11
","상세 내용11
","상세 제목12
","상세 내용12
","상세 제목13
","상세 내용13
","상세 제목14
","상세 내용14
","상세 제목15
","상세 내용15
","상세 제목16
","상세 내용16
","상세 제목17
","상세 내용17
","상세 제목18
","상세 내용18
","상세 제목19
","상세 내용19
","상세 제목20
","상세 내용20
","시계열 시작 일자
","시계열 종료 일자
"
restgu08_0100,Y,정릉1동 주민센터,정시,,성북구,정릉로38마길 33,성북구 정릉동,,KOR,127.016628323,37.601431627,1,#0000FF,L,0,02-916-8893,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00),소재지 용도,공공청사,장애인화장실,"별도 장애인실(남,여)",편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0099,Y,보문동주민센터,정시,,성북구,안암로3길 35,성북구 보문동7가 108-1,,KOR,127.022787390,37.580368295,1,#0000FF,L,0,02-927-0961,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00),소재지 용도,공공청사,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0097,Y,돈암2동 주민센터,정시,,성북구,흥천사길 7,성북구 돈암동 600-21,,KOR,127.010595900,37.598010200,1,#0000ff,L,0,02-926-5671,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00),소재지 용도,공공청사,장애인화장실,공용1,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0096,Y,돈암1동 주민센터,정시,,성북구,정릉로 394,성북구 돈암동 1-1,,KOR,127.026357061,37.603411505,1,#0000FF,L,0,02-924-8612,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00),소재지 용도,공공청사,장애인화장실,공용1,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0095,Y,동선동 주민센터,정시,,성북구,동소문로26길 27,성북구 동선동3가 130-7,,KOR,127.020394703,37.593976305,1,#0000FF,L,0,02-924-1641,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00),소재지 용도,공공청사,장애인화장실,공용1,편의시설,"손건조기, 비상벨",,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0094,Y,삼선동 주민센터,정시,,성북구,보문로 190,성북구 삼선동4가 349-1,,KOR,127.014625648,37.590839874,1,#0000FF,L,0,02-923-8893,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00),소재지 용도,공공청사,장애인화장실,"남1,여1",편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0093,Y,성북동 주민센터,정시,,성북구,성북로 37,성북구 성북동 188-18,,KOR,127.003232911,37.591046151,1,#0000FF,L,0,02-747-8110,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00),소재지 용도,공공청사,장애인화장실,"별도 장애인실(남,여)",편의시설,유아용보호의자,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0091,Y,동방고개 공영주차장,정시,,성북구,장위로13길 9,성북구 장위동 230-110,,KOR,127.040965994,37.614677433,1,#0000FF,L,0,02-6925-0026,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00),소재지 용도,교통시설,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0090,Y,한천로 공영주차장,정시,,성북구,한천로 719,성북구 장위동 158-1,,KOR,127.052591533,37.620761655,1,#0000FF,L,0,02-6925-0025,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00),소재지 용도,교통시설,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0089,Y,경동고 공영주차장,정시,,성북구,보문로29길 49,성북구 삼선동3가,,KOR,127.013849987,37.585633558,1,#0000FF,L,0,02-6925-0024,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00),소재지 용도,교통시설,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0088,Y,길음환승주차장,상시,,성북구,동소문로 260,성북구 하월곡동 104-121,,KOR,127.025819751,37.604096845,1,#0000FF,L,0,02-6925-0023,,,,,,,,,유형,공공개방,개방시간,상시(연중 개방),소재지 용도,교통시설,장애인화장실,공용1,편의시설,"손건조기, 비상벨",,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0087,Y,성북구민체육관 화장실,정시,,성북구,하월곡동 산2-1,성북구 하월곡동 산 2-1,,KOR,127.041948410,37.609967900,1,#0000ff,L,0,02-909-3497,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00),소재지 용도,공용시설,장애인화장실,,편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0086,Y,북악골프,정시,,성북구,북악산로 537-14,성북구 정릉동,,KOR,126.998020779,37.602579050,1,#0000FF,L,0,02-919-4040,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00),소재지 용도,공용시설,장애인화장실,공용1,편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0085,Y,개운산스포츠센터,정시,,성북구,북악산로 949-60,성북구 종암동 54-182,,KOR,127.026222957,37.596861628,1,#0000FF,L,0,02-925-9960,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00),소재지 용도,공용시설,장애인화장실,,편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0084,Y,성북종합레포츠타운,정시,,성북구,한천로 58길 307,성북구 석관동 382,,KOR,127.069980249,37.610206360,1,#0000FF,L,0,02-6917-1100,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00),소재지 용도,공용시설,장애인화장실,공용1,편의시설,"손건조기, 유아용보호의자, 기저귀교환대, 비상벨",,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0083,Y,성북구 보건소 보건지소,정시,,성북구,아리랑로 3길 8,성북구 동소문동6가 146,,KOR,127.015736763,37.593603440,1,#0000FF,L,0,02-920-2810,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00 주말제외),소재지 용도,공공청사,장애인화장실,"남2,여2",편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0082,Y,성북구민정보화센터,정시,,성북구,삼선교로4길 47-1,성북구 삼선동1가 216-6,,KOR,127.007440399,37.585645164,1,#0000FF,L,0,02-920-1750,,,,,,,,,유형,공공개방,개방시간,정시(09:00 ~ 18:00 주말제외),소재지 용도,공용시설,장애인화장실,공용1,편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0081,Y,우이천,상시,,성북구,장위동,성북구 장위동 156,,KOR,127.053278384,37.620318559,1,#0000FF,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,,편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0080,Y,정릉4동 교통광장,상시,,성북구,솔샘로18길 4-19,성북구 정릉동 92-12,,KOR,127.006636000,37.612690100,1,#0000ff,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,"남1,여1",편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0079,Y,중랑천 이동식,상시,,성북구,한천로58길,성북구 석관동 375-3,,KOR,127.070808700,37.613202400,1,#0000ff,L,,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(6.30 ~ 10.15 수방기간 제외),소재지 용도,화장실,장애인화장실,,편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0078,Y,화랑로,상시,,성북구,화랑로 49,성북구 하월곡동 96-83,,KOR,127.037647539,37.602964799,1,#0000FF,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,공용1,편의시설,"손건조기, 기저귀교환대",,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0077,Y,종암2동마을마당,상시,,성북구,종암동,성북구 종암동 108-1,,KOR,127.038910952,37.601531617,1,#0000FF,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,,편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0076,Y,월곡광장,상시,,성북구,장위로10길 41,성북구 하월곡동 228-3,,KOR,127.039759700,37.611909100,1,#0000ff,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,,편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0075,Y,월곡1동,상시,,성북구,월곡1동,성북구 하월곡동 96-163,,KOR,127.034346000,37.606640200,1,#0000ff,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,공용1,편의시설,"손조기, 기저귀교환대",,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0074,Y,상월곡동,상시,,성북구,장월로3길 47,성북구 상월곡동,,KOR,127.045453704,37.609199803,1,#0000FF,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,공용1,편의시설,"손조기, 기저귀교환대",,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0073,Y,장위3동마을마당,상시,,성북구,한천로 701,성북구 장위동 275-8,,KOR,127.054062260,37.619421334,1,#0000FF,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,,편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0071,Y,북악숲속,상시,,성북구,정릉로6길 48,성북구 정릉동 1-345,,KOR,126.993989281,37.610539641,1,#0000FF,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,"남1,여1",편의시설,"손건조기, 유아용보호의자, 기저귀교환대",,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0070,Y,정릉1호,상시,,성북구,솔샘로25가길 18,성북구 정릉동 976,,KOR,127.005550200,37.618903000,1,#0000ff,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,,편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0069,Y,북선,상시,,성북구,종암동,성북구 종암동 산 2-27,,KOR,127.028547652,37.596342108,1,#0000FF,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,"남1,여1",편의시설,"손건조기, 기저귀교환대",,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0068,Y,돈암마을마당,상시,,성북구,동소문로 179-16,성북구 돈암동 51-54,,KOR,127.021322100,37.597894700,1,#0000ff,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,공용1,편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0067,Y,안암동,상시,,성북구,인촌로10길 9,성북구 안암동2가 141-9,,KOR,127.021723016,37.585591953,1,#0000FF,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,공용1,편의시설,"손건조기, 기저귀교환대",,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0066,Y,보문동,상시,,성북구,보문로 106-17,성북구 보문동1가 147-36,,KOR,127.019910625,37.584858563,1,#0000FF,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,,편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0065,Y,성북2동,상시,,성북구,성북로26길 60,성북구 성북동 303-17,,KOR,126.993690434,37.596326155,1,#0000FF,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,,편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0064,Y,성북성터,상시,,성북구,성북로23길 135-3,성북구 성북동 224-147,,KOR,126.991249200,37.592743900,1,#0000ff,L,0,02-920-3378,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,화장실,장애인화장실,,편의시설,"손건조기, 기저귀교환대",,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0063,Y,장위3동 마을공원 화장실,상시,,성북구,장위동,성북구 장위동 77-79,,KOR,127.053272233,37.617110581,1,#0000FF,L,0,02-920-3781,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0062,Y,삼선어린이공원 화장실,상시,,성북구,삼선교로16길 116,성북구 삼선동2가 374,,KOR,127.010376586,37.583228860,1,#0000FF,L,0,02-920-3781,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0061,Y,꿈나라어린이공원 화장실,상시,,성북구,보문동7가,성북구 보문동 108-2,,KOR,127.023023553,37.580053441,1,#0000FF,L,0,02-920-3781,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,공용1,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0060,Y,모랫말근린공원 화장실,상시,,성북구,월곡동,성북구 하월곡동 90-206,,KOR,127.032783432,37.604857937,1,#0000ff,L,0,02-920-3781,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0059,Y,성북근린공원화장실,상시,,성북구,성북로4길 177,성북구 돈암동 616-361,,KOR,127.007595800,37.595145000,1,#0000ff,L,0,02-920-9785,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,"남1,여1",편의시설,"손건조기, 기저귀교환대",,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0058,Y,개운산근린공원화장실,상시,,성북구,북악산로 949-73,성북구 돈암동 산 6-1,,KOR,127.025390523,37.598113994,1,#0000ff,L,0,02-920-9785,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,"남1,여1",편의시설,"손건조기, 기저귀교환대",,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0057,Y,오동근린공원화장실,상시,,성북구,화랑로13길 144,성북구 상월곡동,,KOR,127.043012615,37.608520189,1,#0000FF,L,0,02-920-3795,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,공용6,편의시설,"손건조기, 유아용보호의자, 기저귀교환대",,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0056,Y,북한산 에코체험관 화장실,상시,,성북구,정릉동,성북구 정릉동 산 87-102,,KOR,127.007289390,37.604427985,1,#0000FF,L,4,02-920-3396,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,,편의시설,"손건조기, 유아용보호의자",,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0055,Y,북한산생태숲화장실,상시,,성북구,정릉동,성북구 정릉동 산 12-3,,KOR,127.006673415,37.620884409,1,#0000FF,L,4,02-920-3396,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,공원,장애인화장실,공용1,편의시설,손건조기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0054,Y,장위가스,상시,,성북구,화랑로 291,성북구 장위동 44-3,,KOR,127.060621192,37.613264049,1,#0000FF,L,0,02-916-3234,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0053,Y,우일에너지,상시,,성북구,종암로 20,성북구 하월곡동 88-681,,KOR,127.030289971,37.607987548,1,#0000ff,L,0,02-913-8722,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0052,Y,효성주유소,상시,,성북구,오패산로1가길 29,성북구 하월곡동 67-141,,KOR,127.035410133,37.603330517,1,#0000FF,L,0,02-2005-1611,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0051,Y,SK네트웍스(주) 북악주유소,상시,,성북구,정릉로 218,성북구 정릉동 428,,KOR,127.008510811,37.605566729,1,#0000FF,L,0,02-911-5189,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0050,Y,신명에너지㈜ 화랑로주유소,상시,,성북구,화랑로 174,성북구 상월곡동 23-11,,KOR,127.050073053,37.606899745,1,#0000FF,L,0,02-963-0051,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0049,Y,성북주유소,상시,,성북구,보문로 142,성북구 보문동1가 9-11,,KOR,127.018374159,37.587666302,1,#0000FF,L,0,02-928-4900,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
restgu08_0048,Y,중앙알뜰주유소,상시,,성북구,보문로 27,성북구 보문동7가 138,,KOR,127.022784202,37.577942088,1,#0000FF,L,0,02-926-4085,,,,,,,,,유형,공중,개방시간,상시(연중 개방),소재지 용도,주유소및충전소,장애인화장실,,편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화장실관련정보 문의:성북구청 청소행정과,02-2241-4420,,
