구분,화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치연월,위도,경도,화장실소유구분,화장실설치장소유형,오물처리방식,비상벨설치여부,비상벨설치장소,화장실여부,설치여부,기저귀교환대장소,리모델링연월,데이터기준일자
개방화장실,가림빌딩,,,N,2,2,0,0,0,0,2,0,0,가림빌딩,02-2613-9868,00:00~00:00,1998-12,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,청덕빌딩,,,N,1,3,0,0,1,0,2,1,1,청덕빌딩,02-2686-3676,00:00~00:00,1987-08,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명성애병원,,,N,2,3,1,1,0,0,4,1,0,성애병원,02-2680-7114,:~:,1983-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명경찰서,,,N,1,2,1,0,0,0,1,0,0,광명경찰서,02-2093-0329,09:00~18:00,2022-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,철산래미안자이상가,,,N,2,2,1,0,0,0,1,1,0,상가 관리사무소,02-2060-4770,07:00~00:00,2022-11,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,철산3동우체국,,,Y,0,0,0,0,0,0,0,0,0,철산3동우체국,02-2686-0004,09:00~18:00,1987-11,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,너부대근린공원,,,N,1,2,0,0,0,0,2,1,0,공원녹지과,02-2680-6462,00:00~00:00,2022-12,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명장애인종합복지관,,,N,10,13,10,13,0,0,15,15,0,장애인복지과,02-2616-3700,09:00~18:00,2000-10,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명우체국,,,N,2,3,1,0,0,0,2,1,0,광명우체국,02-890-1114,09:00~18:00,1992-08,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,제일빌딩,,,N,2,2,0,0,0,0,2,0,0,운영조합,02-898-0112,00:00~00:00,1991-07,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,서울스타빌딩,,,N,2,3,0,0,0,0,2,0,1,광명인병원,02-801-1234,:~:,1992-06,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,골든힐빌딩,,,N,2,3,0,0,0,0,3,0,0,운영조합,02-894-1701,00:00~00:00,1992-03,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명제일주유소,,,N,1,2,0,0,0,0,2,0,0,굉명제일주유소,02-2611-0490,:~:,2022-12,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,하안1동주민센터,,,N,1,2,1,0,0,0,3,1,0,하안1동주민센터,02-2680-5246,09:00~18:00,1992-06,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,서울시립근로청소년복지관,,,N,2,4,1,0,0,0,2,1,0,서울시립근로청소년복지관,02-898-4944,09:00~18:00,1982-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,(주)새서울석유 철산주유소,,,N,1,1,0,0,0,0,1,0,0,(주)새서울석유 철산주유소,02-2616-1697,:~:,1994-06,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,금산빌딩,,,N,2,4,0,0,0,0,3,0,0,금산빌딩,02-6334-0114,05:00~00:00,1991-10,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,크로앙스,,,N,3,4,0,0,0,0,5,1,0,크로앙스,02-2067-8000,:~:,2022-08,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명사거리역,,,N,3,6,1,0,0,0,9,1,0,광명사거리역장,02-6311-7481,:~:,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,여성비전센터,,,N,2,1,1,0,0,0,2,1,0,일자리창출과,02-2680-6766,06:00~22:00,1997-12,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명시 평생학습원,,,N,14,18,3,0,0,0,42,3,0,평생학습사업소,02-2680-6114,09:00~18:00,2022-10,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명도서관,,,N,18,17,6,0,0,0,18,6,0,광명도서관,02-2680-5423,07:00~23:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,일직수변공원,,,N,3,4,1,0,0,0,6,1,0,공원녹지과,02-2680-6462,00:00~00:00,2022-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,롯데프리미엄아울렛,,,N,2,3,1,0,0,0,9,1,0,롯데프리미엄아울렛,02-6226-2500,:~:,2022-04,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,이케아,,,N,11,14,2,0,0,0,41,2,0,이케아,000-0000-0000,:~:,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,코스트코 코리아(광명점),,,N,5,5,1,0,2,0,12,1,0,코스트코 코리아(광명점),000-0000-0000,:~:,2022-11,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명메모리얼파크,,,N,4,7,2,2,0,0,11,2,2,광명도시공사,02-2610-7380,09:00~18:00,2022-05,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명문화원,,,N,2,4,0,0,0,0,5,0,0,광명문화원,02-2618-5800,09:00~18:00,2022-06,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,하안도서관,,,N,8,16,4,5,0,1,16,4,0,하안도서관,02-2680-5444,09:00~20:00,1993-04,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,세이브존(광명점),,,N,2,2,0,0,0,0,3,0,0,세이브존,02-6332-9000,:~:,1992-11,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,안양천 공중화장실,,,N,2,1,1,1,0,0,3,1,0,하수과,02-2680-2985,00:00~00:00,2022-07,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,안양천 공중화장실,,,N,2,1,1,1,0,0,3,1,0,하수과,02-2680-2985,00:00~00:00,2022-07,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,안양천 공중화장실,,,N,2,1,1,1,0,0,3,1,0,하수과,02-2680-2985,00:00~00:00,2022-07,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,철산10단지어린이공원,,,Y,0,1,0,0,0,0,1,0,0,공원녹지과,02-2680-6298,00:00~00:00,2022-07,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,철산8단지어린이공원,,,Y,0,2,0,0,0,0,1,0,0,공원녹지과,02-2680-6298,00:00~00:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광덕근린공원,,,N,2,2,1,0,0,0,4,1,0,공원녹지과,02-2680-6462,00:00~00:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,웅진빌딩,,,N,2,2,1,0,1,0,2,1,1,웅진빌딩,02-2617-6628,07:00~21:00,1995-11,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,명동빌딩,,,N,1,2,0,0,0,0,2,0,0,명동빌딩,02-2625-5083,07:00~23:00,1994-02,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명세무서,,,N,2,3,1,0,0,0,3,1,0,광명세무서,02-2610-8200,09:00~18:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,한국전력공사 광명지점,,,N,2,2,0,0,0,0,2,0,0,한국전력공사 광명지점,000-0000-0000,09:00~18:00,1989-10,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명등기소,,,N,2,2,0,0,0,0,4,0,0,광명등기소,000-0000-0000,09:00~18:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,철산13단지바상가,,,N,2,2,0,0,0,0,2,0,0,철산13단지바상가,02-2060-0086,07:00~23:30,1986-07,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명사회체육센터,,,N,1,2,1,0,0,0,2,1,0,광명사회체육센터,02-2614-9997,:~:,1989-04,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,창업지원센터,,,N,5,5,1,0,0,0,11,1,0,창업지원과,02-2680-6856,09:00~18:00,2022-05,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,철산3동 주민센터 남여화장실,,,N,2,2,1,0,0,0,3,1,0,광명시 철산3동주민센터,02-2680-5210,09:00~22:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,나름청소년활동센터,,,N,1,1,1,1,0,0,3,1,0,청소년활동센터,02-2060-1318,09:00~20:00,2022-12,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,철산도서관,,,N,12,18,6,0,0,0,30,6,1,철산도서관,02-2680-6477,07:00~23:00,2022-12,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,철산12단지사상가,,,N,1,2,0,0,0,0,2,0,0,철산12단지사상가,02-2686-7813,07:30~21:00,1986-07,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,철산역,,,N,3,5,1,0,0,0,8,1,1,철산역장,02-6311-7471,:~:,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,철산중앙시장(상가),,,N,2,2,0,0,0,0,3,0,0,철산중앙시장,02-2060-5966,07:00~22:00,1987-05,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,충현도서관(리모델링),,,N,2,6,1,1,1,2,7,1,1,소하도서관,02-2680-6111,09:00~22:00,2022-12,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,안양천 공중화장실,,,N,1,1,1,0,0,0,2,1,0,하수과,02-2680-2985,00:00~00:00,2022-07,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,노온정수장(숲길),,,N,1,1,0,0,0,0,1,0,0,공원녹지과,02-2680-6469,00:00~00:00,2022-07,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,구름산입구,,,N,1,2,0,0,0,0,3,0,0,공원녹지과,02-2680-6469,00:00~00:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,안터생태공원,,,N,3,5,1,0,0,0,3,1,0,공원녹지과,02-2680-6462,10:00~17:00,2022-04,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,구름산산림욕장,,,N,2,4,0,0,0,0,3,0,0,공원녹지과,02-2680-6469,00:00~00:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,철망산근린공원,,,N,1,1,0,0,0,0,2,0,0,공원녹지과,02-2680-6462,00:00~00:00,2022-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,하안5단지(하1숲길),,,N,0,2,0,0,0,0,2,0,0,공원녹지과,02-2680-6469,00:00~00:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,도덕산공원(야외음악당),,,N,1,2,0,0,0,0,2,1,0,공원녹지과,02-2680-6462,00:00~00:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,한내근린공원3,,,N,1,2,0,0,0,0,1,0,0,공원녹지과,02-2680-6462,00:00~00:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,철망산근린공원2,,,N,1,2,0,0,0,0,2,0,0,공원녹지과,02-2680-6462,00:00~00:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,덕안근린공원,,,N,1,2,0,0,0,0,2,0,0,공원녹지과,02-2680-6462,00:00~00:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,새빛공원,,,N,4,4,1,1,0,0,10,1,0,공원녹지과,02-2680-6462,00:00~00:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,양지체육공원,,,N,0,2,1,0,0,0,2,1,0,공원녹지과,02-2680-6462,00:00~00:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,철산배수지 화장실,,,N,1,2,0,0,0,0,2,1,0,공원녹지과,02-2680-6462,00:00~00:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,시립하안종합사회복지관,,,N,2,2,0,0,0,0,4,0,0,복지정책과,02-894-0720,09:00~20:00,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,태홍빌딩,,,N,2,2,0,0,0,0,2,0,0,운영조합,02-894-2353,00:00~00:00,2022-06,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,하안10단지 종합상가,,,N,1,2,0,0,0,0,2,0,0,상가조합,02-809-1083,07:00~01:00,1998-05,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,뉴코아아울렛,,,N,4,4,1,0,1,0,4,1,1,뉴코아아울렛,02-3397-2500,:~:,2000-04,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,조일프라자빌딩,,,N,3,3,0,0,0,0,3,0,0,조일프라자,02-893-6977,:~:,1993-02,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,현대타운,,,N,2,3,0,0,0,0,3,0,0,현대타운,000-0000-0000,00:00~00:00,2022-11,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,광덕초교 앞,,,Y,0,1,0,0,0,0,1,0,0,광덕초교 앞,000-0000-0000,00:00~00:00,1970-10,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,하안1단지종합상가,,,N,4,3,0,0,0,0,4,0,0,하안1단지종합상가,02-809-3519,07:00~22:00,1989-10,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,하안주공3단지 종합상가,,,N,3,3,0,0,0,0,3,0,0,하안주공3단지 종합상가,02-806-1545,07:00~01:00,1987-12,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,골든프라자,,,N,2,3,1,0,0,0,3,0,0,골든프라자,000-0000-0000,00:00~00:00,2022-05,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,효도프라자,,,N,2,2,0,0,0,0,2,0,0,효도프라자,02-2618-2363,09:00~20:00,1993-08,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,NH농협은행 광명시지부(2020.9.7. 개업이후 조사예정),,,N,1,1,1,0,0,0,1,0,0,NH농협 광명시지부,02-2688-3701,:~:,2022-08,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,신신타워,,,N,2,2,1,0,0,0,4,1,0,신신타워,000-0000-0000,:~:,2022-02,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,주영팰리스,,,N,2,3,1,0,0,0,3,1,0,주영팰리스,000-0000-0000,:~:,2022-04,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,센트럴스퀘어,,,N,1,2,1,0,0,0,3,1,0,센트럴스퀘어,02-897-8665,:~:,2022-12,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,비엔팰리스,,,N,2,2,1,0,0,0,2,0,0,비엔팰리스,02-898-1625,:~:,2022-04,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,신한빌딩,,,N,1,2,0,1,0,0,1,0,0,신한빌딩,000-0000-0000,:~:,2022-08,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,화영시니어케어센터,,,N,1,1,0,0,0,0,2,0,0,화영시니어케어센터,02-897-3650,:~:,2022-04,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명역자이TOWER,,,N,3,3,1,1,0,1,6,1,0,광명역자이TOWER,02-6299-7004,:~:,2022-05,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,사성공원,,,N,1,2,0,0,0,1,4,0,0,체육진흥과,000-0000-0000,:~:,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,클래시아,,,N,2,4,1,0,0,0,6,1,0,클래시아,000-0000-0000,:~:,2022-05,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명 무역센터,,,N,3,8,2,0,0,0,4,2,0,광명 무역센터,02-899-9857,:~:,2022-07,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명 한라비발디 큐브,,,N,2,3,1,0,0,0,4,1,0,광명 한라비발디 큐브,000-0000-0000,:~:,2022-07,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,대호엠스퀘어(GS STEEL TOWER),,,N,2,3,1,1,0,0,4,1,0,대호엠스퀘어(GS STEEL TOWER),000-0000-0000,:~:,2022-07,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명트리플타워오피스텔,,,N,3,3,1,1,0,0,6,1,0,광명트리플타워오피스텔,000-0000-0000,:~:,2022-10,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,도덕산 캠핑장,,,N,1,2,0,1,1,0,2,1,0,광명도시공사,000-0000-0000,:~:,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명7동 행정복지센터,,,N,1,2,1,1,0,0,3,1,0,광명7동주민센터,,:~:,,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
개방화장실,정인코아빌딩,,,N,2,2,0,0,0,0,2,0,0,정인코아빌딩,02-2060-4844,00:00~00:00,1992-11,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,연서도서관,,,N,3,2,1,1,0,0,2,1,0,연서도서관,,:~:,,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,광명전통시장 공영주차장,,,N,1,1,1,1,0,0,3,2,0,기업지원과,000-0000-0000,:~:,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,디딤청소년활동센터,,,N,2,2,1,1,0,0,2,1,0,교육청소년과,000-0000-0000,:~:,2000-01,,,N,N,N,N,N,N,N,N,N      ,2022-02-18
공중화장실,동우주유소,경기도 평택시 평남로 84,경기도 평택시 평남로 84,Y,2,1,0,0,0,0,2,0,0,동우주유소,,24시간,,37.0013859457,127.0613921706,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,따비마을쉼터,경기도 평택시 안중읍 안중로 118,경기도 평택시 안중읍 안중로 118,N,1,1,0,0,0,0,1,0,0,평택시 안출녹지과,,24시간,,36.9886204325,126.9296083962,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,마산주유소,경기도 평택시 진위면 삼남로 691,경기도 평택시 진위면 삼남로 691,N,1,1,0,0,0,0,1,0,0,마산주유소,,24시간,,37.0854226648,127.0906686297,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,만호주유소,경기도 평택시 포승읍 서동대로 771,경기도 평택시 포승읍 만호리 400-3,N,2,2,0,0,0,0,2,0,0,평택시 포승읍,,24시간,,36.9591915640,126.8561408050,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,모곡근린공원,경기도 평택시 산단로52번길 21,경기도 평택시 모곡동 444,N,3,2,0,0,0,0,3,0,0,평택시 공원과,,24시간,,37.0353954347,127.0758364682,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,배다리생태공원 광장,,경기도 평택시 죽백동 800,N,1,3,1,1,0,0,4,1,0,평택시 공원과,,24시간,,37.0008813075,127.1191922987,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,배미어린이공원,,경기도 평택시 비전동 852,N,3,2,1,1,0,0,3,1,0,평택시 공원과,,24시간,,36.9921305685,127.1110910972,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,번제근린공원,경기도 평택시 포승읍 포승공단순환로 625,경기도 평택시 포승읍 원정리 1355,N,1,3,0,0,0,0,4,0,0,평택시 공원과,,24시간,,36.9848621174,126.8312827892,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,부락산 근린공원(남),,경기도 평택시 이충동 279-1,N,3,4,0,0,0,0,4,0,0,공원과-관리2팀,,24시간,,37.0650133640,127.0676131564,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,모곡주유소,경기도 평택시 경기대로 927,경기도 평택시 경기대로 927,Y,2,1,0,0,0,0,2,0,0,모곡주유소,,24시간,,37.0322380858,127.0701759901,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,부락산문화공원 관리소,,경기도 평택시 지산동 519-6,N,2,4,0,0,0,0,6,0,0,평택시 공원과,,24시간,,37.0715957947,127.0750853463,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,부락종합사회복지관,경기도 평택시 서정로 303,경기도 평택시 서정로 303,N,3,3,0,0,0,0,3,0,0,부락종합사회복지관,,24시간,,37.0654181063,127.0672667031,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,비전빌딩,경기도 평택시 평택1로 48,경기도 평택시 평택1로 48,N,2,2,0,0,0,0,2,0,0,비전빌딩,,24시간,,36.9962447199,127.0882251368,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,사랑의주유소,경기도 평택시 팽성읍 팽성북로 415,경기도 평택시 팽성읍 팽성북로 415,Y,1,2,0,0,0,0,1,0,0,사랑의주유소,,24시간,,36.9817697286,127.0785501231,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,상서재2호수변(남),,경기도 평택시 동삭동 870,N,2,3,0,0,0,0,0,1,0,공원과-관리1팀,,24시간,,37.0169322160,127.1063393675,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,서경주유소,경기도 평택시 팽성읍 사거리길 7,경기도 평택시 팽성읍 사거리길 7,N,1,2,0,0,0,0,2,0,0,서경주유소,,24시간,,36.9430963304,127.0510687567,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,서부운동장,경기도 평택시 청북읍 서해로 1528-18,경기도 평택시 서해로1528-18,N,8,8,0,0,0,0,8,0,0,안출지역경제과,,24시간,,37.0305474753,126.9432254895,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,비전1동 주민센터,경기도 평택시 비전2로 330,경기도 평택시 비전2로 330,N,2,2,1,1,0,0,3,1,0,평택시 비전1동,,9시간,,37.0109376842,127.1121780994,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,서정동 주민센터,경기도 평택시 탄현로 170,경기도 평택시 탄현로 170,N,1,2,1,1,0,0,3,1,0,평택시 서정동,,9시간,,37.0677693021,127.0546771013,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,평택농협 소사벌지점,경기도 평택시 비전2로 155,경기도 평택시 비전2로 155,N,3,3,1,1,0,0,4,1,0,평택농협 소사벌지점,,24시간,,37.0014317997,127.1079892399,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,서정리 야외쉼터 화장실,경기도 평택시 서정역로47번길 14-9,경기도 평택시 서정역로47번길 14-9,N,2,2,0,0,0,0,4,0,0,평택시청 일자리경제과,,24시간,,37.0575655535,127.0547817303,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,서정리역 고객지원실 화장실,경기도 평택시 탄현로 51,경기도 평택시 탄현로 51,N,3,5,0,0,0,0,8,0,0,서정리역,,24시간,,37.0569998292,127.0529629756,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,서정지구대,경기도 평택시 서정역로 34,경기도 평택시 서정역로 34,Y,1,1,0,0,0,0,1,0,0,평택경찰서 서정지구대,,24시간,,37.0571109776,127.0561565570,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,서탄면주민센터,경기도 평택시 서탄면 금암2길 122,경기도 평택시 서탄면 금암2길 122,N,2,3,0,0,0,0,3,0,0,평택시 서탄면,,9시간,,37.1082410673,127.0353407653,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,국민은행 안중지점,경기도 평택시 안중읍 안현로서6길 32,경기도 평택시 안중읍 안현로서6길 32,N,2,2,0,0,0,0,3,0,0,국민은행 안중지점,,24시간,,36.9848979134,126.9259505846,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,트윈프라자1,경기도 평택시 평남로 721,경기도 평택시 평남로 721,N,2,2,0,0,0,0,2,0,0,트윈프라자1,,24시간,,36.9948078007,127.1139682186,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,팽성농협,경기도 평택시 팽성읍 동서촌로 90,경기도 평택시 팽성읍 등서촌로 90,N,2,2,0,0,0,0,3,0,0,팽성농협,,24시간,,36.9642058043,127.0625267043,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,팽성도서관,경기도 평택시 팽성읍 안정로95번길 15-25,경기도 평택시 팽성읍 안정로95번길 15-25,N,1,1,0,0,0,0,2,0,0,평택시립도서관,,13시간,,36.9649140163,127.0518056794,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,국민은행 평택대출장소,경기도 평택시 서동대로 3825,경기도 평택시 서동대로 3825,N,4,5,1,1,0,0,4,1,0,국민은행 평택대출장소,,24시간,,36.9946458119,127.1339728945,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,통복시장(순대골목),경기도 평택시 통복시장2로9번길 13,경기도 평택시  통복시장2로9번길 13,Y,3,3,0,0,0,0,3,0,0,평택시 일자리경제과,,24시간,,36.9971946235,127.0840280608,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,팽성도서관,경기도 평택시 팽성읍 안정로95번길 15-25,경기도 평택시 팽성읍 안정로95번길 15-25,N,1,1,0,0,0,0,2,0,0,평택시립도서관,,13시간,,36.9649140163,127.0518056794,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,팽성서부체육공원,경기도 평택시 팽성읍 본정2길 17-5,경기도 평택시 팽성읍 본정2길 17-5,N,1,2,0,0,0,0,2,0,0,평택시 팽성읍,,24시간,,36.9505471199,127.0133991655,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,팽성읍사무소,경기도 평택시 팽성읍 동서촌로 89,경기도 평택시 팽성읍 동서촌로 89,N,2,3,1,1,0,0,3,1,0,평택시 팽성읍,,9시간,,36.9651786777,127.0623413975,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,팽성파출소,경기도 평택시 팽성읍 동서촌로 93,경기도 평택시 팽성읍 등서촌로 93,N,1,1,0,0,0,0,1,0,0,평택경찰서 팽성파출소,,24시간,,36.9647289601,127.0626135805,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,평택과수농협중앙지점,경기도 평택시 평택1로 44,경기도 평택시 평택1로 44,N,2,2,0,0,0,0,2,0,0,평택과수농협중앙지점,,24시간,,36.9958120382,127.0882274697,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,평택농협 동부지점,경기도 평택시 중앙로 179,경기도 평택시 중앙로 179,Y,1,1,0,0,0,0,1,0,0,평택농협 동부지점,,24시간,,36.9918955612,127.1028576029,N,N,N,N,N,N,N,N,,2021-12-31
공중화장실,평궁리 마을쉼터,,경기도 평택시 팽성읍 평궁리 474-12,N,1,2,0,0,0,0,2,0,0,평택시 공원과,,24시간,,36.9716945046,127.0887253762,N,N,N,N,N,N,N,N,,2021-12-31
